"";"property_id";"ESoEstrato"
"19810";"3761fa07ad74b859d0d88efa";5
"19811";"c916463dc439e9e8eb6d1f90";NA
"19812";"ec802a2818d4ac6f9f2a6e7c";5
"19813";"b9a1d74023bbb53a2593a30d";5
"19814";"6587ed10e5af9fed13148560";NA
"19815";"c8c668b7c9929cbb046bd04b";4
"19816";"5277924cd72a5117b7ac0be3";3
"19817";"68b73039669e409d3c6ee09b";3
"19818";"8b0a5283622ad060c6c7a616";4
"19819";"23d03a8f771c837dc6b23ab9";5
"19820";"c319112f3fdee680c66fc578";NA
"19821";"ee77e59a7576cd7f61756326";NA
"19822";"14a9958d4db866dc7f4f5931";4
"19823";"f84e7ecbee8d64defa3e57e2";5
"19824";"f8403edbc761000876688bac";5
"19825";"63d6a24230fa9007e0427fad";4
"19826";"35a2e2d11d6ca5077049f4a2";4
"19827";"302347809eedb86476f7cfad";NA
"19828";"f4bda90197d26ae95d5264f6";5
"19829";"f2c8ade427275f52a6b043fa";NA
"19830";"648cc88c392e04f4e4c8a799";4
"19831";"9000364629390f603ab93402";5
"19832";"efec7e71f12b058e1da58154";4
"19833";"86d391dc0ea97236a0da8975";3
"19834";"8702f76c60d446093b16f5b0";3
"19835";"93db61662af158369b733d4c";4
"19836";"958b09fa1e1e78e7eac72a94";4
"19837";"aac2b2d96ca8c0842700f699";4
"19838";"a4220208828df4af73af640c";5
"19839";"6a09e0e5e46a64d0809e5cd8";4
"19840";"02bb674928486a0a6b9c43a1";3
"19841";"2cb38f47aafdf6645bce6485";6
"19842";"e0a34a7daab7bba79521ac8a";4
"19843";"faba1a1622fedb5f6a6683e3";5
"19844";"b4825d89503aa5c7debcc0fd";NA
"19845";"d61c8eff510ceef45bcbfb49";4
"19846";"affde6b1bbb01260fd4b6ed1";4
"19847";"d1213a076221af94de863d76";NA
"19848";"c5ba8b4ba01db2d24b7622f1";NA
"19849";"59d62563971f278f72c6240a";5
"19850";"bba34987026ecd3efa8faae0";4
"19851";"3201c223aa357024e95ed79d";5
"19852";"e3fba99fd18da9cd099b0f27";6
"19853";"a00efd495170c23bcb71adfd";NA
"19854";"8d192683d266bc51b817a4da";6
"19855";"6912d5c4d329902d1dd279f4";6
"19856";"705ab8c9f139025e8ffe9713";5
"19857";"f4c746b1e4e7da8f63e8ae9a";6
"19858";"ecf2c130518ea63004cb8a83";6
"19859";"ecabfde56a16eb85325afab3";6
"19860";"f5626080a464216bb225b137";5
"19861";"5a5e49e7f8efa0c045d38848";4
"19862";"b1c2c313e1378c84582aacd7";2
"19863";"f7eb63e4a5a85f6a0f03c9da";NA
"19864";"514ccce542b2830a84797576";NA
"19865";"8851806e9dc523cc4b6a7ff5";3
"19866";"7cfdad7d1e47de4b8491db6a";4
"19867";"66a8c464695f6c12189222c4";3
"19868";"0f0c4a05e3c2dcc491e27d10";4
"19869";"d530c7ec9044efb47c9caeb2";4
"19870";"4d57f36060ce524e6bfe4bae";5
"19871";"5403c14c9aef9eefc274cb06";5
"19872";"bef543f65ffea17f64fabf41";5
"19873";"bcd18b0556968eb41307c7e4";4
"19874";"50acf54d72f7f6dfe77142cd";5
"19875";"cddfb65ad17fa429eecc8e1a";5
"19876";"b7c246106a536e269f62208b";5
"19877";"7ab7ce633b13e69f1c2af1e7";6
"19878";"f5e71f00a953e7f56fa44233";3
"19879";"60fc2a827019474bb29a8e3c";3
"19880";"1dbc921cbc3c13489be1420e";NA
"19881";"7fc0b52fd3909ab8aa5ed6cb";NA
"19882";"4947eea16582307557d86039";4
"19883";"ef387783fed454265c1dcbf8";3
"19884";"3d6190f26fe875129ab637dd";4
"19885";"b3c8acd1f3ed7f71f1f69cd5";NA
"19886";"addf03728a5abd2f941a7526";5
"19887";"716decab7b7d4c4f8b033d04";NA
"19888";"03bd0c3c9d139edb9044d7b0";6
"19889";"6ab4e0aae8436253635fe264";6
"19890";"4369506797dd79a753874077";6
"19891";"676bb01ece643a5bdada0fe4";6
"19892";"54ea61a381bca7ffeb7e05fc";NA
"19893";"16c55f4220c5090745e495ca";5
"19894";"6c7cc18c8ba8f48c99940241";4
"19895";"235fcc5cc110a85b253f7d36";NA
"19896";"cf2d6e14b475e9b5c96f494d";3
"19897";"fbb963a220f14a5dcabd6ad7";5
"19898";"631057957dcaf5f8ba4229af";4
"19899";"4d44458e24033ca7c42a639a";5
"19900";"9b15d5700741c862952b81e1";6
"19901";"32e1187c208c6e707b55568b";NA
"19902";"14dc495ebb59e413490da37b";5
"19903";"e3d343906a404cd64c39ce9b";6
"19904";"81de76a8f317933a93b8a1c9";NA
"19905";"100895aec8d415697cdf4438";NA
"19906";"814f7664ab763c952ac0d755";4
"19907";"e76433433e5ff159ea5f1cbe";4
"19908";"b9b124b26a77a88909479f12";2
"19909";"c20938f62b392870a70ac32b";6
"19910";"a1f7498cf90cbd1d7d9d04f7";5
"19911";"cfd53d0ccea96fbde82372e1";4
"19912";"9c7866065f6736d287720a04";6
"19913";"9879d48bec66cf531ad29d6e";4
"19914";"8a95db81a05b57ac02b8fff8";5
"19915";"51c665a513cfe9767af5456b";NA
"19916";"afb7b2714950599c36f78c27";4
"19917";"b839f7541cb94aa60e3bda10";NA
"19918";"b3ec189c578acbf3d34ca88c";NA
"19919";"7cec4d371d5fb0ba9d059c50";6
"19920";"8a5ebd2fe0750011c83b0c57";4
"19921";"224716a976a507a880a0710a";6
"19922";"9d6551b7982b0d77be285dbe";5
"19923";"7138199d39e9ca377144f0f0";NA
"19924";"d857915ec1ec12c96dbfeefc";5
"19925";"4f288c57847813c76b1d3b66";NA
"19926";"ca4887c364dee1f68c0b63a2";6
"19927";"b1d96ef0e44945a74730bd56";5
"19928";"e50edf749cd6b5ac1d1a0a36";5
"19929";"9e56d995bfa7465a0e85fc46";5
"19930";"354704b14dcbbdf9bfa031a6";5
"19931";"3a4c9c02b15cdb6e1a71ce09";NA
"19932";"c53579a8e6a64078d176bc4b";5
"19933";"05ca74e300e8203d59940c74";5
"19934";"dcd34595b4f5384dbf9c1d57";4
"19935";"bd32a370072ade75013dc40a";NA
"19936";"a131d398ee32496949f90efb";5
"19937";"5fe1f2fcd1e8b386129022df";6
"19938";"8e33888790d370dcb1650298";5
"19939";"eb0f96cd0c18a603a52a8ffd";NA
"19940";"b52555728db0b1362ef9e494";6
"19941";"59cdc792096a7f8a14aece47";5
"19942";"8c6bb5da3ff1b2d87e3252ea";NA
"19943";"cb74c8ee45eff6fc8e53db02";5
"19944";"ea8d0a41f2507907744cb9b5";5
"19945";"7c1b84ca05f0b1c9f730ccc7";NA
"19946";"6df3dafeabea4e4bad85bdaa";4
"19947";"9516ca9a979e7b6a8ddea1d6";5
"19948";"2639c59a1e8dae657b24b041";5
"19949";"cee4289712f1952c9a4a6d9b";4
"19950";"436e0ec3300e6056e0de3505";3
"19951";"8c9a7c1f63d82067ec5dd748";NA
"19952";"388072cdbaa7dbe3aac0ccc3";NA
"19953";"e3e98eab05676293acf235dd";4
"19954";"231c6e3baa75a47302f6cf75";4
"19955";"221b1fce290c2d18b638f3d4";5
"19956";"89f0b6a5f25add49dc618a8c";NA
"19957";"710de6cc296e560aa5d644b1";5
"19958";"720c180c6f6c291e55f16f76";3
"19959";"271eb0e83151cd9c712b1b4e";NA
"19960";"d6c7b155a32e43a46822a4f4";4
"19961";"c2e980188e3c2921cb35280f";NA
"19962";"520ee0cac95c8877c59dd4cb";4
"19963";"2f29654e3a9595b3cde92aed";NA
"19964";"458814fb1b829d7837455646";3
"19965";"2d97dd3ab731c1f884e7bc4f";NA
"19966";"4f7f5bce864a0f402bcc4ee7";NA
"19967";"da59e410862b7d09ac6f1b2d";4
"19968";"60cf429c89841053bdaed2d3";NA
"19969";"29d19af669c6405c6228ebe5";3
"19970";"46aee021876835522c5f4234";4
"19971";"6395d4149d54326f44c47278";5
"19972";"b3bc5cae160f32f315808bf5";5
"19973";"e78747cf7a29e0b429fc8028";5
"19974";"77ef8c0e2f2b35a8c56eabc2";5
"19975";"abc9cde814c8234468548d0e";5
"19976";"0b2148f9a986560215f29fcb";3
"19977";"501160548a84e7e3dbd837b1";5
"19978";"3a0584b8d69d9f549f8d7d16";5
"19979";"8e2be7a371792d0c4a47609b";5
"19980";"3c8e710163ed9f486a59c9e3";4
"19981";"68dc3e86094fcea7916f4ed9";5
"19982";"78b5a70eb45bd02ff503c12c";5
"19983";"83f76d828efc25ef5b83bdb5";5
"19984";"051d4871decabd20e94def96";3
"19985";"c79fa2487acdadf129fdcabc";5
"19986";"2f01a313259095ff68a7b8f8";NA
"19987";"749060bab762ef2f0cb3c4d9";5
"19988";"5ae4643da993c1fc8ee2182e";NA
"19989";"e95783749d5ad6d0f50cbf7c";NA
"19990";"a3460c92a81417c42b5a7a71";5
"19991";"11c97aefebb07dae8ba3c1e0";5
"19992";"d70e5ab027795251aaef8064";5
"19993";"78eb48585d097d85bd04d57e";4
"19994";"4e412b297baf5de5f886d8f3";2
"19995";"a0cc2e19c8f0b2d86e3eaf0d";5
"19996";"09877e73b984a70105619e38";3
"19997";"809457cdad2e6078aed0f848";6
"19998";"09b0f53907f77ee47d0633d0";5
"19999";"8e12d3bb11465737bc395ac0";5
"20000";"9fa1cc6c96a7c6dca8691f93";NA
"20001";"8597b44b235cc815999ab408";NA
"20002";"18566a9401577a7ab6c11c29";NA
"20003";"b71716e1296616bbbbe60795";5
"20004";"172b1531891881f756240de8";5
"20005";"67995118b17c5df5e4d6ab43";5
"20006";"d5d0b3e0447d0a6bc33b581d";3
"20007";"299afe4c8d218258dcb0a79c";2
"20008";"5c6ef1b3fdda982ac2875806";3
"20009";"5ac0634cd0f4c3dde4ac16bc";NA
"20010";"1912119979bc5ec311557bfd";5
"20011";"46786b76d632506211707c1f";3
"20012";"a5b2b6f39372fd66b516039f";5
"20013";"bf912cf63659b8c04aa1a9e8";5
"20014";"27c0e1060b33fc46492183d1";3
"20015";"ff5dae8146e25acd44cdcdb0";5
"20016";"5088d00f26f1e538e356f44e";5
"20017";"51dde98f2b412d85bf49674b";5
"20018";"64b4453ee56d128f312eac8f";5
"20019";"75b6435f1b6dc56b81b71a23";3
"20020";"2e9087fa74cf1f4ad3ca906e";2
"20021";"a512e3eafd242ab93a5f1ed5";NA
"20022";"c703bc9f500f4da41dd0cec8";4
"20023";"63474d5c2f0ba45cd294913b";6
"20024";"0c1b2b68db64da972f5fc246";6
"20025";"562d9071cb91551ee2112427";4
"20026";"2856c10311e7534464b126bd";NA
"20027";"3b2b12c43a3c464a60610e18";6
"20028";"9c811f710f6ba2c03acad0ea";4
"20029";"50e458e0d18218f7a6802941";5
"20030";"f5bfc103050b63374e468d82";6
"20031";"d54931a9e2176a0fff70bf47";NA
"20032";"a59956914b977f1e01fb9381";NA
"20033";"4cb92e89c0b9425d659de3ce";NA
"20034";"4672b612292b22c12837b7ac";NA
"20035";"4e76136304c1f95bb2d04bdd";6
"20036";"902da6b9500e58ea95131b68";3
"20037";"545c85527f0b09ef4c3e9b20";4
"20038";"db78d696ea04b3729994cbad";NA
"20039";"239cdc2d422467b810740fef";6
"20040";"fb34dc2338ac260898165b44";6
"20041";"d8014ead9293583f84a78fa7";4
"20042";"e204e2f5a9ef8098e9a7e8db";4
"20043";"a437301f14b8df3366432d98";NA
"20044";"73b6e644ef719f43751ba1ee";6
"20045";"e1a4b3d99a7fe0071f619426";5
"20046";"4bb206f474b0efa05143b4cc";6
"20047";"60ab17c50fb3551fc0d43ad6";4
"20048";"99622efcbe7c705975f37ffc";6
"20049";"7d528ac652dac67f702f7469";6
"20050";"454a05b0e2823262d37baefb";6
"20051";"ae38242f83f9c6afd4ed60c2";6
"20052";"71dbe15244c7539d4854d375";5
"20053";"075969d6f62484dfd184d7b8";4
"20054";"589d955f64a3084033eeab57";4
"20055";"9e55fddfa64da0baf761b530";6
"20056";"449b9ad9098f4cc1b85cdbf7";6
"20057";"57e0e66587cb7773499ad6c9";4
"20058";"49aa679f8083b16c356f23d8";5
"20059";"32d60965e859c84cd09e3545";6
"20060";"7a0bbcf1c44e35b599398bc9";4
"20061";"1027ca055527bf8f02850e52";5
"20062";"17c93c3974a0d1a9e153daba";6
"20063";"1597b945b54d99ff4b81728e";6
"20064";"540050a37acc822190fbc010";6
"20065";"8dd926eff7211801d6887f7b";4
"20066";"5c8a8c387886709e9610dd5e";3
"20067";"b64e53833bc4da713e2d8991";3
"20068";"4f62a693709e38e1b72b8a15";3
"20069";"8934a232f4d79683550361fc";3
"20070";"26f2158c82f3573455c8f255";3
"20071";"fcf3d1e8197a7a328888d928";NA
"20072";"a9ec9da86118e174ca6b89b3";4
"20073";"65f502fa65a02461d17761bf";4
"20074";"6d1530b72643a359b2d8686e";NA
"20075";"85df3d2b294eadd52ecc8f0d";4
"20076";"c1cc40e6012bb944870dfd6f";5
"20077";"4088c3f2428c0bc778e77c8b";4
"20078";"6315238c014795a95b400f54";4
"20079";"3ca23697538743818c193741";3
"20080";"10ead1bf8b85a70a870121dc";5
"20081";"be07a984af8bc55ce50c1c40";5
"20082";"ee8723bb1f9254a113060c53";5
"20083";"b2cde0c6e51ee0c4c7e377d6";NA
"20084";"884adea87273faae095dd410";4
"20085";"337fb34e4486c2e4dd5c1a75";4
"20086";"13315a7c49d79c77f376229e";5
"20087";"2504157f207ae715965b8fbe";2
"20088";"57acffb18d1d73067a27b34f";NA
"20089";"265d63114619e6e9301d3464";NA
"20090";"ad1eb26d7ea7f7476360ac85";NA
"20091";"f53abe495841f866c1d5c69c";NA
"20092";"89da82de169397cea4459362";NA
"20093";"baa60b3a8a72efc1af0db0a5";6
"20094";"4f0859ddbb0e1b14b1b3be1d";6
"20095";"c844ff675546c1b882168ec6";4
"20096";"8d514efab3f3e47e3883c168";4
"20097";"c3da0ebeece06bb79bd34cb7";4
"20098";"4ec26108495d867cb13d9e1d";NA
"20099";"129de8d4bc9a131fa02aada3";3
"20100";"132beb310916867617d1f0d9";6
"20101";"e823cee340025bb79f9fcb1a";4
"20102";"74f2a0610e326daea20649c4";5
"20103";"69a75cc0a5ce498770fbead8";4
"20104";"25a6c6fa7b827087149c9821";6
"20105";"45b7e24cc9042083c5b568f1";6
"20106";"93a57ab483bce136f85fc04c";5
"20107";"1d2666727d1821e644d1419b";5
"20108";"06235fb83e51c321c63622be";6
"20109";"34fbb84b9b95100336ee6ad9";NA
"20110";"feb2fd156c22538a7a64b965";5
"20111";"6fb5ba139311f79dc7c7fb49";NA
"20112";"8f2958b4825d39d2124a933b";NA
"20113";"7e6a89ed66d3a31a045d2fd2";6
"20114";"ced66a6df67661b81ab90f94";5
"20115";"ed5bfc1ef7d49f6dcb54cbe5";6
"20116";"c05055b6b4136811290dafee";6
"20117";"1cb149dc20caa0a7f20adcbe";NA
"20118";"39335e26c6b5382841ea55a2";5
"20119";"4ee01cdf4f8ac77606ac83cf";6
"20120";"632435cee0862c01a765f8b3";4
"20121";"950230286ade12f42eb38e66";6
"20122";"a1d423312ebd401fe55fbc30";6
"20123";"9d103414d681b9a9c045c9aa";5
"20124";"6b2d213c34bbd448fdb11947";NA
"20125";"e4a14a80549446ac9bd6b4b2";6
"20126";"d29a2a7208ac80893ecb84a9";5
"20127";"bb1347f4664b94c87a098e3d";NA
"20128";"12e0b3ca835e018e9f7b9dcb";6
"20129";"e2df9dbd79dff9f3a50a400f";NA
"20130";"b3238fa521f8b5fc04238358";NA
"20131";"ba7c8a221a70dd07603f5a08";4
"20132";"90816e8bb3284b2cccfdb0e4";5
"20133";"27592b11feec2867fa374eca";NA
"20134";"5e9093143ddac4f9fa80699f";4
"20135";"c6870f1df8855f6212d0d494";NA
"20136";"d9923a476789fa7e4dc151df";4
"20137";"1720301e6456a3db1957c1cf";6
"20138";"620fdd243b48039d21c87967";6
"20139";"115411996cb597720d7d0a5a";5
"20140";"a8aa51afc56196f3b80bb00a";6
"20141";"0a180b40ab5a675589057802";5
"20142";"d7a9d74289f984649827ad68";5
"20143";"d3f3695f882c0e11a1675b02";5
"20144";"a4c46dbc566df9c46a48a254";6
"20145";"9673c95f5b52ce1b68e1c78b";4
"20146";"cbbacc3916e0f0b3d1c0d139";4
"20147";"e169813e84cca36893198017";6
"20148";"1ae977f5512399d44bfeea09";6
"20149";"219fc34627ea4a8cabcda23d";4
"20150";"1a7e82573767e327309f67ba";4
"20151";"28448a0273a044c93f2121a3";NA
"20152";"9d19742583695248ad2a6608";4
"20153";"5422d988aca5a26daa183a9d";5
"20154";"b38627f3e0609123b516e39d";5
"20155";"ab0983db9204a65953c85d0a";NA
"20156";"9edb50d797c1c3f40371b38e";5
"20157";"3f3877fcfeccd165cf3fd420";5
"20158";"748d70d8acd7a690c38956cd";5
"20159";"794cef9abd4aada1cf6a99ca";NA
"20160";"6203d8592adbbd46225a19bb";NA
"20161";"b66a382954725516323d16d6";4
"20162";"5d2f7e988e8d9f64e6af01f3";5
"20163";"4f847e1d7dfe17a3867216c9";5
"20164";"769b414335e673728df9e650";5
"20165";"c749b2897a4c541fe60e7448";NA
"20166";"5957d5d353f97ac5d9d9b4f5";4
"20167";"5244cd9ff9cbe04760b3b48f";5
"20168";"b174f8bd0aa6073cd3c21454";5
"20169";"073d59014cab485d12386f90";5
"20170";"bc7634b2cd0b546d54b1fda8";5
"20171";"925aa3310a4775b604ddf3d1";NA
"20172";"85d40c9050a261b46520e41d";6
"20173";"695dc8a8a0cdf73e4e6111e0";NA
"20174";"75e90376f4ad884aad874a21";6
"20175";"c98367e6c89f9762afb84098";5
"20176";"31342000d1bf4c53fd308ef2";5
"20177";"27661416409440b4611c7c84";6
"20178";"138e452f3b973a700641cfeb";4
"20179";"6e8110e81ed66c52bf120e49";6
"20180";"22a1d6134e373d5f5112e55b";4
"20181";"81899cbcf4ae7fd186ff28c5";NA
"20182";"8f88b1eb4b27c163b6fb1465";5
"20183";"b5eaacf2a773fb7c24e594fa";6
"20184";"fb33f8e413001422c287a978";5
"20185";"6c495bfed5713ba65c71c510";NA
"20186";"a88fdaa80043fbe26bafd224";6
"20187";"05cb366d2cc1b613c4e8e7d0";6
"20188";"f2f8d8d6364b44988c172759";6
"20189";"284b1cfa46369f414353462f";NA
"20190";"f2c9577cc3371bff0aac854a";4
"20191";"e40f21ee9053823b5c3042f4";4
"20192";"01c5d66602128981c3befe98";5
"20193";"1a1440486fe1b4091b71f1e3";5
"20194";"c92e5d5ce213e6b9358fd481";5
"20195";"f9e4c4b40dc6dda6017eb31d";5
"20196";"d96d3b4f8ef01e8875dc0223";NA
"20197";"ad7981456a25a2a2b25a075a";5
"20198";"803d129e16d1de051c3a0502";6
"20199";"33047327e3a399a6cdff230c";5
"20200";"bfd978addb4bc7a064e47ccd";NA
"20201";"58ac638b050f7f0ed3619a86";5
"20202";"c7039639345e9111a73d0c6d";5
"20203";"13ed5b5a973c891dff5cace1";6
"20204";"02aba10b00a7ce105e5e212f";6
"20205";"bdc9b170368209d2f8b6b047";5
"20206";"246dcfe8ba7a3ce7330de43e";6
"20207";"05b7be538676dcd7549abf2a";6
"20208";"22943684fc11d5a11a23007a";6
"20209";"fcac91815f5df53141c30cd7";NA
"20210";"53fe1ac1906b4ad6fb5e0d1f";6
"20211";"4750b65c7092b7d851b66748";NA
"20212";"513a58e6e5ba71f02b74ea28";NA
"20213";"533e88832df708dc6cd18970";3
"20214";"441df9284dec0b0d27582b33";NA
"20215";"c912ec0256043491559e0c32";NA
"20216";"4dea03d1376e0092643602cd";NA
"20217";"fa7afb9c573fc0a659b1a854";4
"20218";"83359588644cd42420b76784";4
"20219";"bfa88f8aa8e93c174ee502ee";4
"20220";"a40d478fabf84088719eb183";4
"20221";"4716ec76f1dac1b20831684c";3
"20222";"ec163871ede72803457c5790";NA
"20223";"ac5096a8eb4018a70fb26ec2";5
"20224";"b15ca2a84adb07be03408e9c";4
"20225";"6f689c18586a29cab98dea79";4
"20226";"6aaf08c72855dc362a6d84e1";NA
"20227";"0d9858b705d2842019441e03";4
"20228";"6099ca35b97ecff4578e513b";4
"20229";"825a982c3a1ccb3d66e6eaab";4
"20230";"c3ad545dc9730195d640a62a";5
"20231";"7ddf70f58528db8c3cca9dd1";3
"20232";"fe848645304e082e317f173f";4
"20233";"cf531f023a25ee900f9f7815";5
"20234";"23ed8995e9053eb780ed2486";NA
"20235";"9aef082a2954d30d62280505";4
"20236";"095731dfc7bcd348d3d77c89";5
"20237";"828c3715e784d8053c4a910a";5
"20238";"b2dc6db22bb6acc5632556b1";5
"20239";"b5d57adf8f7e83c77aa77997";5
"20240";"0c3a03373a97526856099f1c";5
"20241";"2256c62840a8aebe47955352";5
"20242";"0ac6c02170fce2fe3c1c8ad2";6
"20243";"6b109d7d46a473371590e403";5
"20244";"f91b9b83c53f859cca2cd76c";5
"20245";"666217a1d08a55a195d43073";5
"20246";"1f3ecb14c25da54d1e23c0ac";5
"20247";"a8251846235677abf9a590eb";5
"20248";"a58b8f74f3322ab49ff082a3";NA
"20249";"2d74ab2b627e492d2feb38dc";3
"20250";"45cacc4fec44cf1dc0756420";2
"20251";"c9567e0051f2cf284d2bdfcb";3
"20252";"a6ffbea754fd47aa9eec1da6";NA
"20253";"8490e6bd47165069278153ac";NA
"20254";"abd93bbe2cc3c37ff7e5907b";NA
"20255";"edc56d9b5ecd97f0a829849e";2
"20256";"4a05925d9b9916978f248adc";NA
"20257";"fa30bca086721dd62592393e";NA
"20258";"bc8242f3750d727beba5c919";NA
"20259";"32413eaa93c4bfa9d103fbaa";4
"20260";"9f9402cd9bf411c556129391";5
"20261";"ccedbfa49b69cc59ee27ba6f";6
"20262";"5f565741e629ddfc89499d27";5
"20263";"e8667127d3758e924aee2704";5
"20264";"98d555dca6d4df36cc9fbc02";NA
"20265";"3d6f568ce42c6ecbd7d68dde";NA
"20266";"dbe95be7085a602d39d455fd";5
"20267";"753e8e4ac7a173123a7af84f";5
"20268";"3e8be70769d7991e1865520d";5
"20269";"b65f7b42355d6958f8492805";6
"20270";"c4ab2b0fd16b882c1ca2e59b";6
"20271";"14224322697690ce32d4acb8";6
"20272";"6204b6e4e0f512db219440ef";5
"20273";"b50228e2e96bd0a3c0b5702a";5
"20274";"1e2a80d36f5ffc74553b4af2";4
"20275";"6cadd89965e88354905c9668";4
"20276";"5ccff7734e314285c6090f64";5
"20277";"06561a70bffbb58db447aa2d";6
"20278";"db571fc7221c6790d2cbbcb4";4
"20279";"abac0c842163b7d85a91182e";5
"20280";"1f1c4745db8ba4afb3b48a97";NA
"20281";"1cae581854f0544eeeb265e4";5
"20282";"f10114b53fb6a3a41e10d8ff";NA
"20283";"bcd6926523f492ae63be18c2";5
"20284";"eb84005b87115177b1963453";NA
"20285";"08b7abca8d9441f37a5136af";NA
"20286";"f5b50e58166bdfe79c01bc61";NA
"20287";"0085685bbfa335b9809ca268";NA
"20288";"81752265f419ca12dc30cb6e";2
"20289";"226cc6f0c33dbed5ab08fb18";6
"20290";"be42853dc91d68f6539fd416";6
"20291";"5f49b41df6c1da275be2e4c1";5
"20292";"dcf1f7a94b1fc8ea4f584f25";NA
"20293";"906a3dbcd197421d5b3f54b0";6
"20294";"4d7efe3781d3680554df793d";NA
"20295";"3e2ae22b5f354f2a627ed7ff";4
"20296";"8f8a610397d95b98339d7bc1";4
"20297";"51207e2a7c966b483f2838da";5
"20298";"41bdf8fc51be17fa2610f123";NA
"20299";"4aefa39bc0cb95e6e4d4c034";4
"20300";"a5571f7422bfbf675df49a08";5
"20301";"0e765fb3f1fb8746aaafbb83";NA
"20302";"9300ef16a30d3d070be190d9";5
"20303";"57eac387463bf71f7d7138b1";5
"20304";"bb85216397ec921bdc5764b3";4
"20305";"d29a9732f379746759327630";4
"20306";"eee48f94485dbbd6acddaea4";3
"20307";"0864bb42c086c00219e7faf0";6
"20308";"3f4788f344139e7f2fe2bf95";5
"20309";"e4c1994ecc420c3f0975bd6b";6
"20310";"1744fad9ec2752121db08619";5
"20311";"8081a1dd9bac28447b07e54f";NA
"20312";"1301b71f6c40402cf58cf9c2";2
"20313";"ce3347401cf7f34a413885b0";6
"20314";"7431b0c3e7077b2a4ce6cc82";4
"20315";"99ad297ee3b54403846ebe33";5
"20316";"b0675ac93fcc44385431dbf8";4
"20317";"97b1e4127c25a8ced88313ec";NA
"20318";"aa325ddc18b07e772a9d6871";NA
"20319";"1102ac979f59bb151bef3314";5
"20320";"de1604dff5fb578bbbcb0466";NA
"20321";"125dead324a5f10439df5b03";NA
"20322";"6a96d2a257149b8be5ccb4df";5
"20323";"00cd5b8efe09016e533afe0e";4
"20324";"5e0e668106e79f4556f9e8ff";4
"20325";"d8bfc1ff98ec76de8502b4a9";4
"20326";"e8db4e27b9af39fabc8dd61f";3
"20327";"b2daee9909570df35d14cbd0";NA
"20328";"48daa92e52b262bb7160d71a";5
"20329";"91d32132818f7b5599ca7fec";3
"20330";"5e0bfc675a46ad4b18892261";4
"20331";"d9e737d4ab70dc652db5e455";5
"20332";"f6919a6b751710ac51e2f8cf";6
"20333";"7e1376d45de0bd36449bb931";4
"20334";"299edca4731b39fed91c5582";NA
"20335";"6e563e79bff6664745e288a4";6
"20336";"3c9329731ec64f7075386b1f";5
"20337";"c9408f4af2f1f15e5831f9e7";NA
"20338";"bf237416668ffb8eb429dc0c";4
"20339";"23bbbe374fb110ab9b87432a";NA
"20340";"df70b19625aea00738b6498c";4
"20341";"d33663cb769641e7811d8277";6
"20342";"2e3ea5f0a61a308c354c497b";3
"20343";"6d2fdb0cdc6fb2ae49615078";6
"20344";"50760ea202202f72c3dff712";6
"20345";"e8c17e59b89e8fdc2661417f";NA
"20346";"3260db9c6e4f7341f27b137b";6
"20347";"1f0ca792062f044dbad1f31b";NA
"20348";"400954a334d5e57350faec19";4
"20349";"5691918f785bfd82fcf9bdd9";6
"20350";"f1574c15d4474831126ef154";4
"20351";"e4f2c10fe3f11d0061c7c61b";5
"20352";"c049974b609c3cda115c0592";5
"20353";"64fc598aeadac1011da65323";5
"20354";"79aa9bcf16e828a1f96c84db";6
"20355";"75bbcdd2988b129c242603b5";NA
"20356";"0f62f315f3661ff75673f9d6";6
"20357";"2b220561d2f96f2419774e52";NA
"20358";"71fa34fe2514cd93a742081f";6
"20359";"8e25b2a03698ff8284279385";6
"20360";"07a93422de842d38c817947a";6
"20361";"5187967f308dfaaba525bb1b";5
"20362";"04313495d7112c68dce239db";NA
"20363";"8e1cf0b80431dd1b58e18089";NA
"20364";"256b4cd7d359654768060e10";6
"20365";"dc7fd985b9a8a07329b453e1";4
"20366";"af5beb97ab21b18aaa5c825a";5
"20367";"ec31b07cd5cc93bf4ab5182c";6
"20368";"4c612e5e6d6df9fddd97fb58";4
"20369";"c28ff4302585915153c9f700";4
"20370";"d463f3fc7eb19b99e6f9c04a";3
"20371";"1ad02a205ee5c40bf54223c0";3
"20372";"1ad21ec6b1f6328bb96d4fd1";6
"20373";"8480850295fcb82c6b4232bd";5
"20374";"06bb4668500b32b991eaef44";4
"20375";"94822952af52f44a6b30f4e6";NA
"20376";"a2db708549778036d160d9ab";4
"20377";"59c06bca95151a4fcdc398f7";5
"20378";"a222e889d4a50080a35c7468";NA
"20379";"1be09738207370a924298df2";3
"20380";"fb4156ecdc268fb5176cbf44";3
"20381";"7fa22fdbecd18865132f7495";5
"20382";"f790c3998465288d08c0ba7a";2
"20383";"6a7ebbb7dede993577487a3d";3
"20384";"b500c8eb28f9d0c6dfcb119c";NA
"20385";"97a344ab949ff623dd00d9ff";3
"20386";"c5fcf104eb37ab1d5f7508ea";3
"20387";"de63160bf8c726bd927cba03";2
"20388";"27c383a45e2a1f608e6f90d5";4
"20389";"50d3849c3d190480ba67f2ad";4
"20390";"628f9443c4b93fe41b29ae45";3
"20391";"2f4db41641fae8eeeec93ce3";4
"20392";"903e2de5b0da2c09aebe0734";4
